재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Inventories	      재고자산	17,212,868,472	13,195,536,935	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	1,938,597,862	929,226,075	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	0	200,625,440	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	84,552,874,432	73,692,580,328	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	35,554,580,403	30,516,184,157	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	14,164,501,510	12,706,295,926	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates	      종속기업, 조인트벤처와 관계기업에 대한 투자자산	5,303,086,705	7,112,866,378	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInAssociates	         관계기업에 대한 투자자산	5,303,086,705	7,112,866,378	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	27,500,024,413	21,574,709,872	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	2,030,681,401	1,782,523,995	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	213,279,066,258	199,174,593,034	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	16,346,574,369	13,728,982,194	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	11,615,238,753	9,166,075,962	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	1,940,329,596	2,028,610,574	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	0	130,938,169	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentProvisions	      유동충당부채	2,791,006,020	2,403,357,489	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_CurrentProvisionsForReturnedGoods	         유동반품충당부채	2,791,006,020	2,403,357,489	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	6,951,570,452	743,116,625	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무 및 기타비유동채무	6,000,000,000		
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermBorrowingsGross	         장기차입금	6,000,000,000		
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_PostemploymentBenefitObligations	      퇴직급여부채	778,124,193	590,410,251	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채			
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타비유동금융부채	173,446,259	152,706,374	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Liabilities	   부채총계	23,298,144,821	14,472,098,819	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IssuedCapital	   자본금	69,446,122,000	69,446,122,000	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_CapitalSurplus	   자본잉여금	104,628,984,640	104,826,572,494	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00380429_udf_BS_2017119213518590_EquityAbstract	   자본조정	1,240,173,113	1,236,712,166	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	   기타포괄손익누계액	518,148,794	402,551,205	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RetainedEarnings	   이익잉여금(결손금)	14,147,492,890	8,790,536,350	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Equity	   자본총계	189,980,921,437	184,702,494,215	
재무상태표, 유동/비유동법-별도재무제표	[058820]	CMG제약	코스닥시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	213,279,066,258	199,174,593,034	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentAssets	   유동자산	18,847,592,000,000	8,715,111,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	10,080,755,000,000	1,506,142,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타유동채권	2,092,236,000,000	2,144,838,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	800,000,000	591,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Inventories	      재고자산	396,368,000,000	250,066,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	entity00164645_udf_BS_202211894758921_CurrentAssets	      유동성파생상품자산	604,635,000,000	10,497,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	entity00164645_udf_BS_202288181533354_CurrentAssets	      당기손익인식금융자산	1,463,647,000,000	0	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	entity00164645_udf_BS_2019118151139375_CurrentAssets	      금융리스채권	12,400,000,000	8,539,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타유동금융자산	4,061,282,000,000	4,733,292,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	135,469,000,000	61,146,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	10,853,364,000,000	8,892,651,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      매출채권 및 기타비유동채권	343,278,000,000	309,732,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	entity00164645_udf_BS_2019320141846278_NoncurrentAssets	      장기투자자산	157,142,000,000	190,816,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	dart_NonCurrentDerivativeAssets	      비유동파생상품자산	0	426,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	dart_NoncurrentFinanceLeaseReceivable	      금융리스채권	69,700,000,000	10,351,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	entity00164645_udf_BS_2022316153855176_NoncurrentAssets	      순확정급여자산	0	4,018,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInSubsidiaries	      종속기업에 대한 투자자산	247,124,000,000	204,186,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInJointVentures	      공동기업투자	21,721,000,000	17,947,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentsInAssociates	      관계기업투자	282,345,000,000	233,287,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	3,965,911,000,000	3,063,427,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	51,408,000,000	42,442,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	5,637,058,000,000	4,734,949,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	18,414,000,000	18,414,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타비유동금융자산	4,277,000,000	4,074,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	54,986,000,000	58,582,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	29,700,956,000,000	17,607,762,000,000	
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[011200]	HMM	유가증권시장상장법인	501	해상 운송업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	3,145,765,000,000	2,459,554,000,000	
